0.45489	3031001
0.921541	6069147
1.397607	9078287
1.880509	12047179
2.373346	15002290
2.887831	17970158
3.416685	20968788
3.958766	23931899
4.508749	26949022
5.05272	29923150
5.616139	32902052
6.202712	35869235
6.783509	38824668
7.381468	41776976
7.989067	44699299
8.641014	47708208
9.3049	50666086
9.990147	53662044
10.690832	56638764
11.42148	59602533
12.124199	62569119
12.858643	65547635
13.552359	68481309
14.237848	71459997
14.95308	74426486
