0.586243	3753837
1.179281	7546553
1.766694	11303661
2.354304	15080933
2.954388	18903837
3.554195	22738210
4.137633	26453056
4.733719	30265410
5.333163	34072034
5.923788	37825779
6.518163	41611836
7.112037	45374494
7.704244	49125646
8.303388	52912880
8.895247	56674470
9.494012	60441973
10.088217	64187012
10.6876	67986115
11.282957	71738610
11.876522	75487991
12.482332	79291642
13.073445	83019007
13.675515	86792127
14.278347	90567470
14.883004	94371515
