0.572584	3818824
1.13854	7595185
1.716725	11381026
2.289738	15158051
2.865436	18967486
3.447676	22775765
4.0183	26518880
4.605001	30322823
5.184507	34101619
5.775203	37901963
6.357827	41655833
6.954233	45469012
7.552995	49282332
8.150184	53087800
8.750417	56876531
9.34951	60664679
9.951061	64440003
10.554433	68174553
11.163515	71977071
11.776212	75759266
12.403217	79615879
13.019873	83360096
13.635975	87137577
14.265771	90929149
14.8974	94735399
