0.579226	3811384
1.157346	7619672
1.737559	11433868
2.322313	15269739
2.920166	19166492
3.505347	22991636
4.104335	26906548
4.688556	30728149
5.26911	34541001
5.858113	38384982
6.442244	42204068
7.027605	46043710
7.613155	49868132
8.19659	53694839
8.783838	57517860
9.369201	61351348
9.957439	65184980
10.543142	69013362
11.122946	72806504
11.711699	76641411
12.295016	80462225
12.883795	84290248
13.464296	88088480
14.051986	91908782
14.641635	95756961
