0.203487	1243879
0.431486	2477305
0.687363	3683810
0.967986	4877150
1.282841	6079175
1.62833	7271020
2.008735	8446863
2.394734	9632559
2.848713	10843099
3.296762	12015355
3.834147	13191255
4.33496	14372412
4.927988	15545732
5.54792	16728996
6.13458	17898508
6.859406	19087366
7.640483	20264189
8.357475	21445919
9.095303	22624539
10.017437	23801379
10.978889	24984269
11.857511	26171971
12.753386	27327300
13.745418	28485544
14.982588	29652213
